case_id,stl_path,stl_exists,target_wall_thickness_mm,wall_thickness_compliance_fraction,smoothing_volume_change_relative,status,stl_loadable,watertight,watertight_after_repair,non_manifold_edge_count,non_manifold_edge_count_after_repair,connected_component_count,mesh_volume_mm3,surface_area_mm2,bbox_x_mm,bbox_y_mm,bbox_z_mm,edge_length_min_mm,edge_length_median_mm,edge_length_mean_mm,estimated_minimum_feature_size_mm,repair_success,slicer_compatibility_proxy,slicer_proxy_notes
762,outputs/phase_b_mesh_qc/case_outputs/762/segmentation_repaired.stl,True,3.0,0.073266474193385,-0.003072207262686448,ok,True,True,True,0,0,12,8374.528674595816,10011.637327168028,121.80000495910645,109.79999923706055,103.2000036239624,0.4242468053627785,0.5999984741210938,0.5902125058910324,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
763,outputs/phase_b_mesh_qc/case_outputs/763/segmentation_repaired.stl,True,3.0,0.0983462015060528,-0.0026848813509889424,ok,True,True,True,0,0,11,8912.422656385805,10087.556947991854,112.80000495910645,110.4000015258789,93.00000381469727,0.4242468053627785,0.5999984741210938,0.5911725311403181,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
764,outputs/phase_b_mesh_qc/case_outputs/764/segmentation_repaired.stl,True,3.0,0.12004734158776402,-0.002107760840245414,ok,True,True,True,0,0,5,11685.241516714466,12592.962510243597,114.60000228881836,105.00000762939453,86.40000295639038,0.4242468053627785,0.5999984741210938,0.5920171460039532,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
765,outputs/phase_b_mesh_qc/case_outputs/765/segmentation_repaired.stl,True,3.0,0.04409693380042616,-0.003391888776559424,ok,True,True,True,0,0,3,5857.794754526389,7503.91942886421,104.4000015258789,98.4000015258789,89.4000015258789,0.4242468053627785,0.5999984741210938,0.5884057768255171,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
766,outputs/phase_b_mesh_qc/case_outputs/766/segmentation_repaired.stl,True,3.0,0.1150159217277962,-0.0022776987411591734,ok,True,True,True,0,0,9,12892.366770943858,14055.363859723146,151.2000026702881,110.40000534057617,100.80000305175781,0.4242468053627785,0.5999984741210938,0.5915756336098561,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
767,outputs/phase_b_mesh_qc/case_outputs/767/segmentation_repaired.stl,True,3.0,0.04677244077374484,not_watertight,ok,True,False,False,24,24,14,not_watertight,6308.763459961549,139.5000057220459,84.60000610351562,93.30000305175781,0.424252200193688,0.5999984741210938,0.591232456759569,0.424252200193688,True,False,geometry defects may break slicing
768,outputs/phase_b_mesh_qc/case_outputs/768/segmentation_repaired.stl,True,3.0,0.09281702630801064,not_watertight,ok,True,False,False,28,28,15,not_watertight,7483.863356101327,145.50000381469727,116.40000534057617,99.00000667572021,0.4242468053627785,0.5999984741210938,0.592906189821713,0.4242468053627785,True,False,geometry defects may break slicing
769,outputs/phase_b_mesh_qc/case_outputs/769/segmentation_repaired.stl,True,3.0,0.09516907005223302,not_watertight,ok,True,False,False,142,142,7,not_watertight,9641.612158801057,114.60000610351562,96.00000190734863,83.70000457763672,0.424252200193688,0.5999984741210938,0.5917199994878505,0.424252200193688,True,False,geometry defects may break slicing
770,outputs/phase_b_mesh_qc/case_outputs/770/segmentation_repaired.stl,True,3.0,0.09908007565046548,-0.0024613027905713855,ok,True,True,True,0,0,9,11567.404888279585,13127.584994826266,127.80000495910645,96.5999984741211,93.60000610351562,0.4242468053627785,0.5999984741210938,0.5906890628730711,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
771,outputs/phase_b_mesh_qc/case_outputs/771/segmentation_repaired.stl,True,3.0,0.11131641121948264,-0.002640314167749645,ok,True,True,True,0,0,7,7014.6457980847335,7806.6199818670775,151.8000087738037,120.60000991821289,85.80000114440918,0.4242468053627785,0.5999984741210938,0.5900683911846031,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
772,outputs/phase_b_mesh_qc/case_outputs/772/segmentation_repaired.stl,True,3.0,0.08622825125331761,not_watertight,ok,True,False,False,16,16,5,not_watertight,8496.891297084945,108.00000190734863,94.79999923706055,86.70000457763672,0.4242468053627785,0.5999984741210938,0.5916286088781393,0.4242468053627785,True,False,geometry defects may break slicing
773,outputs/phase_b_mesh_qc/case_outputs/773/segmentation_repaired.stl,True,3.0,0.05774924201890494,-0.0029336599574516778,ok,True,True,True,0,0,4,5942.898533328619,7258.539180999003,100.79999923706055,93.00000762939453,108.60000610351562,0.424252200193688,0.5999984741210938,0.5913754186302967,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
774,outputs/phase_b_mesh_qc/case_outputs/774/segmentation_repaired.stl,True,3.0,0.0732425596784811,-0.0032868921034581136,ok,True,True,True,0,0,13,6117.804738004385,7312.287962864255,112.20001029968262,84.00000762939453,100.20000267028809,0.424252200193688,0.5999984741210938,0.5894019399791899,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
775,outputs/phase_b_mesh_qc/case_outputs/775/segmentation_repaired.stl,True,3.0,0.07665881037031119,-0.0031625095714975355,ok,True,True,True,0,0,13,5305.7885191384985,6349.337162853657,111.00000381469727,102.60000610351562,87.00000762939453,0.4242468053627785,0.5999984741210938,0.5911856514232918,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
776,outputs/phase_b_mesh_qc/case_outputs/776/segmentation_repaired.stl,True,3.0,0.05194141177178261,-0.0034424166980434115,ok,True,True,True,0,0,8,7036.362980051643,8924.204548352312,109.20000267028809,93.0,88.20000290870667,0.424252200193688,0.5999984741210938,0.589560660901817,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
777,outputs/phase_b_mesh_qc/case_outputs/777/segmentation_repaired.stl,True,3.0,0.044036558652466196,-0.0037986895635481258,ok,True,True,True,0,0,9,5592.924590789425,7289.757825220091,105.0,91.20000076293945,91.80000686645508,0.4242468053627785,0.5999984741210938,0.5888801130160575,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
778,outputs/phase_b_mesh_qc/case_outputs/778/segmentation_repaired.stl,True,3.0,0.05158410770469013,-0.00342646169114901,ok,True,True,True,0,0,10,5784.021733720759,7306.161441456725,98.40000534057617,85.20000839233398,100.20000743865967,0.424252200193688,0.5999984741210938,0.5887881736524145,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
779,outputs/phase_b_mesh_qc/case_outputs/779/segmentation_repaired.stl,True,3.0,0.05175521414470861,-0.003185055657215304,ok,True,True,True,0,0,9,7402.014813749612,9228.532157362382,143.39999771118164,105.60000228881836,99.00000762939453,0.4242468053627785,0.5999984741210938,0.589409712207052,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
780,outputs/phase_b_mesh_qc/case_outputs/780/segmentation_repaired.stl,True,3.0,0.0785537060679787,-0.003021458732431436,ok,True,True,True,0,0,11,8802.18090262378,10415.290766105189,109.79999923706055,109.80000686645508,86.40000534057617,0.4242468053627785,0.5999984741210938,0.5909040230768584,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
781,outputs/phase_b_mesh_qc/case_outputs/781/segmentation_repaired.stl,True,3.0,0.04791421074647298,-0.0033955934144886176,ok,True,True,True,0,0,5,5563.998983768003,7082.721034525241,104.99999809265137,106.79999923706055,75.0000057220459,0.4242468053627785,0.5999984741210938,0.5902920439611068,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
782,outputs/phase_b_mesh_qc/case_outputs/782/segmentation_repaired.stl,True,3.0,0.10861139994328387,-0.0029058038207161897,ok,True,True,True,0,0,13,8986.456366711767,10149.66951386704,117.00000190734863,83.4000015258789,92.4000072479248,0.4242468053627785,0.5999984741210938,0.5916761487092462,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
783,outputs/phase_b_mesh_qc/case_outputs/783/segmentation_repaired.stl,True,3.0,0.07343313296833723,-0.003312690279590037,ok,True,True,True,0,0,6,5532.733045239889,6767.012986495324,102.0000057220459,87.60000038146973,82.20000457763672,0.42425759495599724,0.5999984741210938,0.5912679845290827,0.42425759495599724,True,True,loadable STL and repaired mesh has no non-manifold edges
784,outputs/phase_b_mesh_qc/case_outputs/784/segmentation_repaired.stl,True,3.0,0.05194957261621326,-0.0034094909339164032,ok,True,True,True,0,0,8,5419.494904100361,6854.414121994985,93.5999984741211,91.20000076293945,87.00000143051147,0.424252200193688,0.5999984741210938,0.588948985704037,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
785,outputs/phase_b_mesh_qc/case_outputs/785/segmentation_repaired.stl,True,3.0,0.08546588732256005,-0.002686879384443183,ok,True,True,True,0,0,3,4325.283766759686,4945.454899050584,97.80000114440918,88.80000305175781,72.0000057220459,0.424252200193688,0.5999984741210938,0.589481020171743,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
786,outputs/phase_b_mesh_qc/case_outputs/786/segmentation_repaired.stl,True,3.0,0.08475308026966889,not_watertight,ok,True,False,False,78,78,5,not_watertight,7341.039703985914,107.99999809265137,85.20001220703125,83.70000457763672,0.424252200193688,0.5999984741210938,0.5912943872473773,0.424252200193688,True,False,geometry defects may break slicing
787,outputs/phase_b_mesh_qc/case_outputs/787/segmentation_repaired.stl,True,3.0,0.12350939894841748,-0.0026973524755897395,ok,True,True,True,0,0,6,6184.719526959842,6811.899909755167,91.20000457763672,96.00000762939453,77.4000072479248,0.424252200193688,0.5999984741210938,0.5932081756259998,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
788,outputs/phase_b_mesh_qc/case_outputs/788/segmentation_repaired.stl,True,3.0,0.06979222163026105,-0.0031942836047807238,ok,True,True,True,0,0,13,8353.41357657363,10129.582809155921,108.60000228881836,85.79999923706055,112.80000114440918,0.424252200193688,0.5999984741210938,0.5899900031453307,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
789,outputs/phase_b_mesh_qc/case_outputs/789/segmentation_repaired.stl,True,3.0,0.08842858819387396,-0.0028366159916716985,ok,True,True,True,0,0,7,7235.811640336931,8370.444110911681,130.79999923706055,89.39999771118164,100.80000400543213,0.4242468053627785,0.5999984741210938,0.5908438156231869,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
790,outputs/phase_b_mesh_qc/case_outputs/790/segmentation_repaired.stl,True,3.0,0.05424907343632129,-0.003445216794981977,ok,True,True,True,0,0,5,6455.268685392414,8104.890119262323,103.80000877380371,77.40000534057617,117.00000858306885,0.424252200193688,0.5999984741210938,0.5895675138732517,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
791,outputs/phase_b_mesh_qc/case_outputs/791/segmentation_repaired.stl,True,3.0,0.06708100656557396,-0.0030367576219827424,ok,True,True,True,0,0,8,9073.009299482304,11043.308173211308,115.80000877380371,90.60000610351562,88.80000305175781,0.424252200193688,0.5999984741210938,0.5916906259635171,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
792,outputs/phase_b_mesh_qc/case_outputs/792/segmentation_repaired.stl,True,3.0,0.10242193215509607,-0.0030570061123825327,ok,True,True,True,0,0,11,5509.296515746434,6349.251975168189,115.20000839233398,94.80001068115234,85.80000591278076,0.424252200193688,0.5999984741210938,0.5895098851548999,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
793,outputs/phase_b_mesh_qc/case_outputs/793/segmentation_repaired.stl,True,3.0,0.0704564785937057,-0.0036423045948605604,ok,True,True,True,0,0,9,4478.499922697335,5559.880165264588,98.4000072479248,79.80000686645508,82.80000591278076,0.424252200193688,0.5999984741210938,0.5911250926882924,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
794,outputs/phase_b_mesh_qc/case_outputs/794/segmentation_repaired.stl,True,3.0,0.12688398177357169,-0.0020432761936321105,ok,True,True,True,0,0,5,10933.938831691577,11526.170038875913,136.20000839233398,103.79999923706055,98.4000072479248,0.4242468053627785,0.5999984741210938,0.5921594714586277,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
795,outputs/phase_b_mesh_qc/case_outputs/795/segmentation_repaired.stl,True,3.0,0.06779529393492273,-0.003479537653033374,ok,True,True,True,0,0,5,5456.637503519941,6717.419916341974,115.20000553131104,87.60000610351562,90.00000190734863,0.42425759495599724,0.5999984741210938,0.5907897950163821,0.42425759495599724,True,True,loadable STL and repaired mesh has no non-manifold edges
796,outputs/phase_b_mesh_qc/case_outputs/796/segmentation_repaired.stl,True,3.0,0.09460994698308509,-0.003188332629133015,ok,True,True,True,0,0,11,6720.5979020314435,7833.641862734673,127.80000305175781,111.60000610351562,94.8000020980835,0.4242468053627785,0.5999984741210938,0.5891282966371196,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
797,outputs/phase_b_mesh_qc/case_outputs/797/segmentation_repaired.stl,True,3.0,0.0361167591411931,-0.004215437993693338,ok,True,True,True,0,0,10,6125.985556555017,8188.33082729532,99.0,83.4000015258789,87.0,0.42425759495599724,0.5999984741210938,0.5894327198359579,0.42425759495599724,True,True,loadable STL and repaired mesh has no non-manifold edges
798,outputs/phase_b_mesh_qc/case_outputs/798/segmentation_repaired.stl,True,3.0,0.0904078398107016,not_watertight,ok,True,False,False,26,26,39,not_watertight,11234.254034903579,169.20000457763672,148.8000030517578,116.70000267028809,0.4242468053627785,0.5999984741210938,0.5921304692008852,0.4242468053627785,True,False,geometry defects may break slicing
799,outputs/phase_b_mesh_qc/case_outputs/799/segmentation_repaired.stl,True,3.0,0.07438430133017253,-0.0029104006836447377,ok,True,True,True,0,0,8,8051.122096441247,9605.605300851992,125.99999809265137,111.0,97.20000457763672,0.4242468053627785,0.5999984741210938,0.5913495634737355,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
800,outputs/phase_b_mesh_qc/case_outputs/800/segmentation_repaired.stl,True,3.0,0.09699814863792647,-0.0023010009724351447,ok,True,True,True,0,0,6,9645.327933789331,10822.98683704064,148.20000553131104,133.80000495910645,96.60000419616699,0.4242468053627785,0.5999984741210938,0.5922104253741827,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
801,outputs/phase_b_mesh_qc/case_outputs/801/segmentation_repaired.stl,True,3.0,0.056657657198225304,-0.0031014387277322553,ok,True,True,True,0,0,10,8303.995295488678,10384.269188367747,121.80000495910645,96.0,78.60000038146973,0.4242468053627785,0.5999984741210938,0.5922436156363254,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
802,outputs/phase_b_mesh_qc/case_outputs/802/segmentation_repaired.stl,True,3.0,0.07855747024338249,-0.0027023157787401963,ok,True,True,True,0,0,6,5972.454892183974,6932.078613231843,122.4000072479248,106.79999923706055,87.60000705718994,0.4242468053627785,0.5999984741210938,0.5897664350407739,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
803,outputs/phase_b_mesh_qc/case_outputs/803/segmentation_repaired.stl,True,3.0,0.05539777065200794,-0.004365694254681556,ok,True,True,True,0,0,29,6913.971600970009,8837.503722613035,172.20000839233398,153.60000228881836,111.60000514984131,0.4242468053627785,0.5999984741210938,0.5906374668836789,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
804,outputs/phase_b_mesh_qc/case_outputs/804/segmentation_repaired.stl,True,3.0,0.09902284863235133,-0.002597964729307269,ok,True,True,True,0,0,9,5849.370789327241,6556.402878308006,105.5999984741211,95.40000534057617,87.00000381469727,0.4242468053627785,0.5999984741210938,0.5898662085756964,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
805,outputs/phase_b_mesh_qc/case_outputs/805/segmentation_repaired.stl,True,3.0,0.0384946765954828,-0.003952419817999801,ok,True,True,True,0,0,9,6867.487048475996,9144.578679478805,104.99999809265137,91.20000839233398,93.00000095367432,0.4242468053627785,0.5999984741210938,0.5903338131820247,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
806,outputs/phase_b_mesh_qc/case_outputs/806/segmentation_repaired.stl,True,3.0,0.08107316501669498,-0.00315453014102836,ok,True,True,True,0,0,14,7236.702509857382,8669.96352385232,111.60000991821289,96.0000114440918,90.60000610351562,0.4242468053627785,0.5999984741210938,0.5900998562440586,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
807,outputs/phase_b_mesh_qc/case_outputs/807/segmentation_repaired.stl,True,3.0,0.11242649135872217,-0.0024604376067560688,ok,True,True,True,0,0,6,8274.583027647857,9180.43290998066,129.60000228881836,116.40000534057617,93.60000610351562,0.4242468053627785,0.5999984741210938,0.5910854892207484,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
808,outputs/phase_b_mesh_qc/case_outputs/808/segmentation_repaired.stl,True,3.0,0.10987419418964586,not_watertight,ok,True,False,False,30,30,30,not_watertight,8569.701947212818,207.3000030517578,138.60001182556152,115.19999885559082,0.4242468053627785,0.5999984741210938,0.5905349805733708,0.4242468053627785,True,False,geometry defects may break slicing
809,outputs/phase_b_mesh_qc/case_outputs/809/segmentation_repaired.stl,True,3.0,0.13284765373901863,-0.003533522223114236,ok,True,True,True,0,0,8,1981.764660227099,2190.2697754845553,78.00000762939453,63.00000762939453,61.80000114440918,0.424252200193688,0.5999984741210938,0.5899315069240287,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
810,outputs/phase_b_mesh_qc/case_outputs/810/segmentation_repaired.stl,True,3.0,0.0768866733972741,-0.003400380456577573,ok,True,True,True,0,0,14,6714.099753911282,8099.2328494945305,124.20000457763672,104.40000534057617,111.0000057220459,0.4242468053627785,0.5999984741210938,0.5904936269420994,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
811,outputs/phase_b_mesh_qc/case_outputs/811/segmentation_repaired.stl,True,3.0,0.11504144782636208,-0.0026259328588860162,ok,True,True,True,0,0,5,6720.598296867545,7316.146524331427,106.20001029968262,91.19999694824219,78.60000038146973,0.424252200193688,0.5999984741210938,0.5895016623657119,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
812,outputs/phase_b_mesh_qc/case_outputs/812/segmentation_repaired.stl,True,3.0,0.1492961250596065,-0.002445494558731079,ok,True,True,True,0,0,13,10266.69700972393,10622.666366471814,172.20000457763672,130.20000839233398,80.39999961853027,0.4242468053627785,0.5999984741210938,0.5914609961911356,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
813,outputs/phase_b_mesh_qc/case_outputs/813/segmentation_repaired.stl,True,3.0,0.06989158321608872,-0.003155939548979813,ok,True,True,True,0,0,8,5119.5339260471965,6194.170316444318,110.40001106262207,89.4000015258789,88.20000553131104,0.4242468053627785,0.5999984741210938,0.5899458383937409,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
814,outputs/phase_b_mesh_qc/case_outputs/814/segmentation_repaired.stl,True,3.0,0.11128783059165683,-0.0024204580468354113,ok,True,True,True,0,0,6,9358.362749267802,10263.080451849495,160.20000839233398,117.60000228881836,88.20000457763672,0.4242468053627785,0.5999984741210938,0.591863950989601,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
815,outputs/phase_b_mesh_qc/case_outputs/815/segmentation_repaired.stl,True,3.0,0.10609019687072081,-0.0027031371806636203,ok,True,True,True,0,0,14,9470.476875972878,10478.109296397617,111.0000114440918,83.40000915527344,105.60000228881836,0.4242468053627785,0.5999984741210938,0.5907022141843532,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
816,outputs/phase_b_mesh_qc/case_outputs/816/segmentation_repaired.stl,True,3.0,0.05949466689980766,-0.003067404911816891,ok,True,True,True,0,0,6,4847.175638172463,5973.46105555933,118.20000267028809,88.20000839233398,97.80000448226929,0.424252200193688,0.5999984741210938,0.592000423364861,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
817,outputs/phase_b_mesh_qc/case_outputs/817/segmentation_repaired.stl,True,3.0,0.06261493741472385,-0.0030906559500114717,ok,True,True,True,0,0,14,7146.378915218263,8695.44269716372,133.20000076293945,80.39999771118164,81.5999984741211,0.4242468053627785,0.5999984741210938,0.5918752270203091,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
818,outputs/phase_b_mesh_qc/case_outputs/818/segmentation_repaired.stl,True,3.0,0.12507807620237352,-0.002356662080223502,ok,True,True,True,0,0,10,6808.8158936988075,7274.12306103761,143.40000915527344,128.39999771118164,89.40000534057617,0.4242468053627785,0.5999984741210938,0.588297276592926,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
819,outputs/phase_b_mesh_qc/case_outputs/819/segmentation_repaired.stl,True,3.0,0.15323514059414928,-0.002081220553723554,ok,True,True,True,0,0,8,9388.459348521123,9477.482394976425,128.4000015258789,112.80000305175781,84.00000190734863,0.4242468053627785,0.5999984741210938,0.5907841406114196,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
820,outputs/phase_b_mesh_qc/case_outputs/820/segmentation_repaired.stl,True,3.0,0.09827728688576695,-0.003133552186244185,ok,True,True,True,0,0,13,6676.740880165111,7645.995563986915,127.80000686645508,92.40000915527344,84.0000057220459,0.4242468053627785,0.5999984741210938,0.5918427403747315,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
821,outputs/phase_b_mesh_qc/case_outputs/821/segmentation_repaired.stl,True,3.0,0.12501966955153423,not_watertight,ok,True,False,False,6,6,6,not_watertight,6026.9021037896355,96.60000228881836,126.0000114440918,130.50000286102295,0.424252200193688,0.5999984741210938,0.592144912882394,0.424252200193688,True,False,geometry defects may break slicing
822,outputs/phase_b_mesh_qc/case_outputs/822/segmentation_repaired.stl,True,3.0,0.11531535488404779,-0.0026616961688138686,ok,True,True,True,0,0,16,-9678.637385619424,10616.5628445809,171.9000015258789,131.99999618530273,109.20000457763672,0.4242468053627785,0.5999984741210938,0.5901299501204383,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
823,outputs/phase_b_mesh_qc/case_outputs/823/segmentation_repaired.stl,True,3.0,0.07789913266945069,-0.0028448562408998905,ok,True,True,True,0,0,9,6601.645353510362,7800.303879566952,104.39999771118164,95.4000015258789,79.80000686645508,0.424252200193688,0.5999984741210938,0.5909437096993856,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
824,outputs/phase_b_mesh_qc/case_outputs/824/segmentation_repaired.stl,True,3.0,0.06796311953939686,-0.0031624869423740186,ok,True,True,True,0,0,6,5263.767755089288,6374.908274723939,109.80001068115234,92.39999771118164,97.80000686645508,0.4242468053627785,0.5999984741210938,0.5893270509536523,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
825,outputs/phase_b_mesh_qc/case_outputs/825/segmentation_repaired.stl,True,3.0,0.09526873708808886,-0.00278461332658036,ok,True,True,True,0,0,7,6272.011650639644,7108.155493283408,106.80000877380371,118.20000839233398,78.60000228881836,0.4242468053627785,0.5999984741210938,0.5912347968344264,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
826,outputs/phase_b_mesh_qc/case_outputs/826/segmentation_repaired.stl,True,3.0,0.11338453420882921,-0.0028043327904626442,ok,True,True,True,0,0,8,10863.721134481137,12318.166155541177,149.99999809265137,111.0000114440918,83.40000534057617,0.4242468053627785,0.5999984741210938,0.5926605698741468,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
827,outputs/phase_b_mesh_qc/case_outputs/827/segmentation_repaired.stl,True,3.0,0.06856751042797554,-0.003283202350141372,ok,True,True,True,0,0,10,7415.784743767891,8985.145404089559,143.4000015258789,119.4000015258789,105.00000095367432,0.4242468053627785,0.5999984741210938,0.5897959846808288,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
828,outputs/phase_b_mesh_qc/case_outputs/828/segmentation_repaired.stl,True,3.0,0.11112106819607492,-0.00280364557473241,ok,True,True,True,0,0,11,9480.447585953856,10679.111902310455,123.5999984741211,102.0,87.60000276565552,0.4242468053627785,0.5999984741210938,0.5918466031357194,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
829,outputs/phase_b_mesh_qc/case_outputs/829/segmentation_repaired.stl,True,3.0,0.07981934985267836,-0.0029823926339526334,ok,True,True,True,0,0,12,8784.59493457143,10332.1412208644,153.60000228881836,151.80000686645508,83.40000534057617,0.4242468053627785,0.5999984741210938,0.5903408234335964,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
830,outputs/phase_b_mesh_qc/case_outputs/830/segmentation_repaired.stl,True,3.0,0.056975766914133634,-0.003136046997846575,ok,True,True,True,0,0,7,6052.006015605595,7399.401021801978,111.60000610351562,111.60000991821289,85.80000495910645,0.4242468053627785,0.5999984741210938,0.5895810794258679,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
831,outputs/phase_b_mesh_qc/case_outputs/831/segmentation_repaired.stl,True,3.0,0.1350735397772661,-0.0022041260973045588,ok,True,True,True,0,0,7,9060.624797014136,9528.859880484573,115.80000305175781,97.80000305175781,103.80000686645508,0.4242468053627785,0.5999984741210938,0.5912278534033502,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
832,outputs/phase_b_mesh_qc/case_outputs/832/segmentation_repaired.stl,True,3.0,0.09684986595174262,-0.0022266265782513715,ok,True,True,True,0,0,3,8880.72404267713,9942.523205804775,122.39999961853027,93.60000610351562,88.80000305175781,0.4242468053627785,0.5999984741210938,0.5912501806671907,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
833,outputs/phase_b_mesh_qc/case_outputs/833/segmentation_repaired.stl,True,3.0,0.09232738857295977,-0.002362658330760657,ok,True,True,True,0,0,6,7135.777383863421,8069.440410937215,116.40000534057617,90.0,82.19999998807907,0.424252200193688,0.5999984741210938,0.5905434153535638,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
834,outputs/phase_b_mesh_qc/case_outputs/834/segmentation_repaired.stl,True,3.0,0.09694538252545515,-0.002959227163238395,ok,True,True,True,0,0,6,8352.325160090752,9763.582672416398,103.20000076293945,109.20000839233398,93.60000514984131,0.4242468053627785,0.5999984741210938,0.5902290900567071,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
835,outputs/phase_b_mesh_qc/case_outputs/835/segmentation_repaired.stl,True,3.0,0.10780283928016303,-0.0028619471507883775,ok,True,True,True,0,0,9,6149.358750880732,6915.443063065085,111.00000190734863,90.5999984741211,84.0000057220459,0.4242468053627785,0.5999984741210938,0.5911939009317847,0.4242468053627785,True,True,loadable STL and repaired mesh has no non-manifold edges
836,outputs/phase_b_mesh_qc/case_outputs/836/segmentation_repaired.stl,True,3.0,0.08533301655183337,-0.003330931942864603,ok,True,True,True,0,0,8,5355.513421191029,6291.531764026715,109.20000457763672,87.0,99.00000286102295,0.424252200193688,0.5999984741210938,0.5882072304317406,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
837,outputs/phase_b_mesh_qc/case_outputs/837/segmentation_repaired.stl,True,3.0,0.11861142784745977,-0.0023775032467336582,ok,True,True,True,0,0,5,8390.413393113291,9143.216245226406,100.80001068115234,94.80000686645508,86.4000015258789,0.424252200193688,0.5999984741210938,0.5894057599945427,0.424252200193688,True,True,loadable STL and repaired mesh has no non-manifold edges
838,outputs/phase_b_mesh_qc/case_outputs/838/segmentation_repaired.stl,True,3.0,0.07041468611703,-0.0034196623869194058,ok,True,True,True,0,0,9,6457.114017385743,7984.530486255665,97.80000686645508,76.20000457763672,97.20000267028809,0.42425759495599724,0.5999984741210938,0.5903687611350842,0.42425759495599724,True,True,loadable STL and repaired mesh has no non-manifold edges
