case_id,mask_path,status,target_wall_thickness_mm,connected_component_count,watertight,non_manifold_edge_count,surface_area_mm2,volume_mm3,bbox_x_mm,bbox_y_mm,bbox_z_mm,edge_length_min_mm,edge_length_median_mm,edge_length_mean_mm,raw_stl,repaired_stl,smoothed_stl,repair_success,surface_roughness_pre_mean,surface_roughness_pre_max,surface_roughness_post_mean,surface_roughness_post_max,smoothing_volume_change_relative,wall_thickness_compliance_fraction,slicer_compatibility_proxy
791,outputs/final_test_250_phaseb_traceable_v14/case_outputs/791/seg_mask_0.5.nii.gz,ok,3.0,8,True,0,11043.307895968064,9073.009081586879,115.80000460147858,90.60000360012054,88.80000352859497,0.4242640855706679,0.6000000238418579,0.5916906197509656,outputs/phase_b_mesh_qc/case_outputs/791/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/791/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/791/segmentation_smoothed.stl,True,0.5937420872704972,3.141592653589793,0.5425024424402592,3.1370045458557425,-0.0030367576219829428,0.06708100656557396,True
792,outputs/final_test_250_phaseb_traceable_v14/case_outputs/792/seg_mask_0.5.nii.gz,ok,3.0,11,True,0,6349.252089067062,5509.296656759288,115.20000457763672,94.80000376701355,85.80000340938568,0.4242640855706679,0.6000000238418579,0.5895098959259193,outputs/phase_b_mesh_qc/case_outputs/792/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/792/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/792/segmentation_smoothed.stl,True,0.5777730071663316,3.141592653589793,0.5181587303503798,3.1332677787289156,-0.0030570061123813786,0.10242193215509607,True
793,outputs/final_test_250_phaseb_traceable_v14/case_outputs/793/seg_mask_0.5.nii.gz,ok,3.0,9,True,0,5559.879799048849,4478.499533878704,98.4000039100647,79.8000031709671,82.80000329017639,0.4242640855706679,0.6000000238418579,0.5911250770087283,outputs/phase_b_mesh_qc/case_outputs/793/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/793/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/793/segmentation_smoothed.stl,True,0.5932008653193502,3.141592653589793,0.5417865243437237,3.1383883011634626,-0.003642304594859748,0.0704564785937057,True
794,outputs/final_test_250_phaseb_traceable_v14/case_outputs/794/seg_mask_0.5.nii.gz,ok,3.0,5,True,0,11526.170024886931,10933.93930342703,136.20000541210175,103.80000412464142,98.4000039100647,0.4242640855706679,0.6000000238418579,0.5921594766530964,outputs/phase_b_mesh_qc/case_outputs/794/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/794/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/794/segmentation_smoothed.stl,True,0.587152488307537,3.141592653589793,0.5326005909927193,3.140144715649869,-0.0020432761936316117,0.12688398177357169,True
795,outputs/final_test_250_phaseb_traceable_v14/case_outputs/795/seg_mask_0.5.nii.gz,ok,3.0,5,True,0,6717.4199020005435,5456.6376504818445,115.20000457763672,87.60000348091125,90.00000357627869,0.4242640855706679,0.6000000238418579,0.5907897940368827,outputs/phase_b_mesh_qc/case_outputs/795/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/795/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/795/segmentation_smoothed.stl,True,0.5857864082850572,3.141592653589793,0.5317405095267761,3.1402327180332454,-0.0034795376530325425,0.06779529393492273,True
796,outputs/final_test_250_phaseb_traceable_v14/case_outputs/796/seg_mask_0.5.nii.gz,ok,3.0,11,True,0,7833.641576342936,6720.597801157625,127.80000507831573,111.60000443458557,94.80000376701355,0.4242640855706679,0.6000000238418579,0.5891282868740362,outputs/phase_b_mesh_qc/case_outputs/796/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/796/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/796/segmentation_smoothed.stl,True,0.578319268386789,3.141592653589793,0.5225748424466651,3.13988895555556,-0.0031883326291324747,0.09460994698308509,True
797,outputs/final_test_250_phaseb_traceable_v14/case_outputs/797/seg_mask_0.5.nii.gz,ok,3.0,10,True,0,8188.33096922101,6125.985730274348,99.00000393390656,83.40000331401825,87.0000034570694,0.4242640855706679,0.6000000238418579,0.5894327274421854,outputs/phase_b_mesh_qc/case_outputs/797/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/797/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/797/segmentation_smoothed.stl,True,0.5766558477831628,3.141592653589793,0.5232008517087953,3.141592653589793,-0.004215437993692004,0.0361167591411931,True
798,outputs/final_test_250_phaseb_traceable_v14/case_outputs/798/seg_mask_0.5.nii.gz,ok,3.0,39,False,26,11234.25435055951,not_watertight,169.20000672340393,148.80000591278076,116.70000463724136,0.4242640855706679,0.6000000238418579,0.5921304817250437,outputs/phase_b_mesh_qc/case_outputs/798/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/798/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/798/segmentation_smoothed.stl,True,0.5990264090582882,3.141592653589793,0.5482721987511725,3.141592653589793,not_watertight,0.0904078398107016,False
799,outputs/final_test_250_phaseb_traceable_v14/case_outputs/799/seg_mask_0.5.nii.gz,ok,3.0,8,True,0,9605.605349475158,8051.121959768454,126.00000500679016,111.00000441074371,97.20000386238098,0.4242640855706679,0.6000000238418579,0.5913495698167791,outputs/phase_b_mesh_qc/case_outputs/799/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/799/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/799/segmentation_smoothed.stl,True,0.5809262339250194,3.141592653589793,0.5189343908809028,3.140643384542307,-0.0029104006836438347,0.07438430133017253,True
800,outputs/final_test_250_phaseb_traceable_v14/case_outputs/800/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,10822.987053657913,9645.328149812623,148.2000058889389,133.8000053167343,96.60000383853912,0.4242640855706679,0.6000000238418579,0.592210432184059,outputs/phase_b_mesh_qc/case_outputs/800/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/800/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/800/segmentation_smoothed.stl,True,0.5826519698305417,3.141592653589793,0.5249202611169514,3.140979063656132,-0.0023010009724345787,0.09699814863792647,True
801,outputs/final_test_250_phaseb_traceable_v14/case_outputs/801/seg_mask_0.5.nii.gz,ok,3.0,10,True,0,10384.268909184357,8303.994989913264,121.80000483989716,96.00000381469727,78.60000312328339,0.4242640855706679,0.6000000238418579,0.5922436090642923,outputs/phase_b_mesh_qc/case_outputs/801/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/801/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/801/segmentation_smoothed.stl,True,0.594520096040419,3.141592653589793,0.5491994325722891,3.141467045811688,-0.0031014387277318164,0.056657657198225304,True
802,outputs/final_test_250_phaseb_traceable_v14/case_outputs/802/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,6932.078550552069,5972.4547119720255,122.40000486373901,106.80000424385071,87.60000348091125,0.4242640855706679,0.6000000238418579,0.5897664425952663,outputs/phase_b_mesh_qc/case_outputs/802/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/802/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/802/segmentation_smoothed.stl,True,0.5764403950479082,3.141592653589793,0.5161434280244314,3.1408410468600856,-0.002702315778739434,0.07855747024338249,True
803,outputs/final_test_250_phaseb_traceable_v14/case_outputs/803/seg_mask_0.5.nii.gz,ok,3.0,29,True,0,8837.503711342833,6913.971824209603,172.20000684261322,153.60000610351562,111.60000443458557,0.4242640855706679,0.6000000238418579,0.5906374678562724,outputs/phase_b_mesh_qc/case_outputs/803/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/803/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/803/segmentation_smoothed.stl,True,0.5716267155156404,3.141592653589793,0.5123631305518949,3.1398869519060733,-0.004365694254681819,0.05539777065200794,True
804,outputs/final_test_250_phaseb_traceable_v14/case_outputs/804/seg_mask_0.5.nii.gz,ok,3.0,9,True,0,6556.402803403058,5849.370697299269,105.60000419616699,95.40000379085541,87.0000034570694,0.4242640855706679,0.6000000238418579,0.5898662080482175,outputs/phase_b_mesh_qc/case_outputs/804/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/804/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/804/segmentation_smoothed.stl,True,0.5829093488997817,3.141592653589793,0.5264574751821335,3.138392747632334,-0.002597964729306957,0.09902284863235133,True
805,outputs/final_test_250_phaseb_traceable_v14/case_outputs/805/seg_mask_0.5.nii.gz,ok,3.0,9,True,0,9144.57849753107,6867.486818668157,105.00000417232513,91.2000036239624,93.00000369548798,0.4242640855706679,0.6000000238418579,0.5903338024336584,outputs/phase_b_mesh_qc/case_outputs/805/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/805/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/805/segmentation_smoothed.stl,True,0.5939546141957456,3.141592653589793,0.5436665812000333,3.137635480176872,-0.003952419817998876,0.0384946765954828,True
806,outputs/final_test_250_phaseb_traceable_v14/case_outputs/806/seg_mask_0.5.nii.gz,ok,3.0,14,True,0,8669.963774586231,7236.7028626821375,111.60000443458557,96.00000381469727,90.60000360012054,0.4242640855706679,0.6000000238418579,0.5900998615993089,outputs/phase_b_mesh_qc/case_outputs/806/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/806/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/806/segmentation_smoothed.stl,True,0.5798125374631908,3.141592653589793,0.5225070392993056,3.140519465924766,-0.0031545301410283613,0.08107316501669498,True
807,outputs/final_test_250_phaseb_traceable_v14/case_outputs/807/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,9180.432961221206,8274.582986407077,129.6000051498413,116.40000462532043,93.60000371932983,0.4242640855706679,0.6000000238418579,0.5910854849911398,outputs/phase_b_mesh_qc/case_outputs/807/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/807/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/807/segmentation_smoothed.stl,True,0.5834712377027593,3.141592653589793,0.525908656175242,3.137927648019386,-0.0024604376067551897,0.11242649135872217,True
808,outputs/final_test_250_phaseb_traceable_v14/case_outputs/808/seg_mask_0.5.nii.gz,ok,3.0,30,False,30,8569.702039769747,not_watertight,207.3000082373619,138.60000550746918,115.20000457763672,0.4242640855706679,0.6000000238418579,0.5905349830293756,outputs/phase_b_mesh_qc/case_outputs/808/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/808/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/808/segmentation_smoothed.stl,True,0.6196200823080462,3.141592653589793,0.566780050736336,3.141592653589793,not_watertight,0.10987419418964586,False
809,outputs/final_test_250_phaseb_traceable_v14/case_outputs/809/seg_mask_0.5.nii.gz,ok,3.0,8,True,0,2190.2695415401145,1981.7642362446877,78.00000309944153,63.00000250339508,61.800002455711365,0.4242640855706679,0.6000000238418579,0.5899314866389369,outputs/phase_b_mesh_qc/case_outputs/809/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/809/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/809/segmentation_smoothed.stl,True,0.5998919167605637,3.141592653589793,0.5404697493445988,3.1389289472354243,-0.0035335222231132066,0.13284765373901863,True
810,outputs/final_test_250_phaseb_traceable_v14/case_outputs/810/seg_mask_0.5.nii.gz,ok,3.0,14,True,0,8099.232576147477,6714.099800383003,124.20000493526459,104.40000414848328,111.00000441074371,0.4242640855706679,0.6000000238418579,0.5904936185138709,outputs/phase_b_mesh_qc/case_outputs/810/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/810/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/810/segmentation_smoothed.stl,True,0.5862259977070768,3.141592653589793,0.531263841767296,3.1391316982260906,-0.003400380456577168,0.0768866733972741,True
811,outputs/final_test_250_phaseb_traceable_v14/case_outputs/811/seg_mask_0.5.nii.gz,ok,3.0,5,True,0,7316.146228740115,6720.597801157625,106.20000422000885,91.2000036239624,78.60000312328339,0.4242640855706679,0.6000000238418579,0.5895016552547743,outputs/phase_b_mesh_qc/case_outputs/811/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/811/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/811/segmentation_smoothed.stl,True,0.5597848441730641,3.141592653589793,0.49907936399009345,3.140925915510116,-0.0026259328588850695,0.11504144782636208,True
812,outputs/final_test_250_phaseb_traceable_v14/case_outputs/812/seg_mask_0.5.nii.gz,ok,3.0,13,True,0,10622.66673775599,10266.697223885587,172.20000684261322,130.20000517368317,80.40000319480896,0.4242640855706679,0.6000000238418579,0.5914610056942067,outputs/phase_b_mesh_qc/case_outputs/812/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/812/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/812/segmentation_smoothed.stl,True,0.5962095010271747,3.141592653589793,0.543400613939236,3.140417658534707,-0.0024454945587312547,0.1492961250596065,True
813,outputs/final_test_250_phaseb_traceable_v14/case_outputs/813/seg_mask_0.5.nii.gz,ok,3.0,8,True,0,6194.169568302566,5119.5336102959145,110.40000438690186,89.40000355243683,88.20000350475311,0.4242640855706679,0.6000000238418579,0.5899458063914558,outputs/phase_b_mesh_qc/case_outputs/813/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/813/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/813/segmentation_smoothed.stl,True,0.5829693566900191,3.141592653589793,0.5233059416058324,3.139166834229,-0.0031559395489789274,0.06989158321608872,True
814,outputs/final_test_250_phaseb_traceable_v14/case_outputs/814/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,10263.080263803708,9358.36311560373,160.20000636577606,117.60000467300415,88.20000350475311,0.4242640855706679,0.6000000238418579,0.5918639473594098,outputs/phase_b_mesh_qc/case_outputs/814/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/814/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/814/segmentation_smoothed.stl,True,0.6105123786170562,3.141592653589793,0.5545818246281832,3.1398470576467705,-0.002420458046834829,0.11128783059165683,True
815,outputs/final_test_250_phaseb_traceable_v14/case_outputs/815/seg_mask_0.5.nii.gz,ok,3.0,14,True,0,10478.108799789825,9470.476128968641,111.00000441074371,83.40000331401825,105.60000419616699,0.4242640855706679,0.6000000238418579,0.5907021994643037,outputs/phase_b_mesh_qc/case_outputs/815/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/815/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/815/segmentation_smoothed.stl,True,0.5694377761344518,3.141592653589793,0.5124953882571918,3.140983334633808,-0.0027031371806640046,0.10609019687072081,True
816,outputs/final_test_250_phaseb_traceable_v14/case_outputs/816/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,5973.460859217369,4847.17557782831,118.20000469684601,88.20000350475311,97.80000388622284,0.4242640855706679,0.6000000238418579,0.5920004116562966,outputs/phase_b_mesh_qc/case_outputs/816/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/816/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/816/segmentation_smoothed.stl,True,0.5481985853327743,3.141592653589793,0.48612223008864464,3.141592653589793,-0.003067404911815577,0.05949466689980766,True
817,outputs/final_test_250_phaseb_traceable_v14/case_outputs/817/seg_mask_0.5.nii.gz,ok,3.0,14,True,0,8695.442850145046,7146.378851914677,133.20000529289246,80.40000319480896,81.60000324249268,0.4242640855706679,0.6000000238418579,0.591875234227691,outputs/phase_b_mesh_qc/case_outputs/817/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/817/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/817/segmentation_smoothed.stl,True,0.5656611045037414,3.141592653589793,0.5067702919094249,3.141408982376549,-0.0030906559500104543,0.06261493741472385,True
818,outputs/final_test_250_phaseb_traceable_v14/case_outputs/818/seg_mask_0.5.nii.gz,ok,3.0,10,True,0,7274.123027652609,6808.815811674031,143.40000569820404,128.4000051021576,89.40000355243683,0.4242640855706679,0.6000000238418579,0.5882972743534559,outputs/phase_b_mesh_qc/case_outputs/818/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/818/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/818/segmentation_smoothed.stl,True,0.5843558114493222,3.141592653589793,0.5234405815208453,3.138313518200147,-0.002356662080223235,0.12507807620237352,True
819,outputs/final_test_250_phaseb_traceable_v14/case_outputs/819/seg_mask_0.5.nii.gz,ok,3.0,8,True,0,9477.482308265979,9388.459119191451,128.4000051021576,112.80000448226929,84.00000333786011,0.4242640855706679,0.6000000238418579,0.5907841354351291,outputs/phase_b_mesh_qc/case_outputs/819/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/819/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/819/segmentation_smoothed.stl,True,0.6043240342948081,3.141592653589793,0.5414849064693871,3.1409195621912542,-0.0020812205537227794,0.15323514059414928,True
820,outputs/final_test_250_phaseb_traceable_v14/case_outputs/820/seg_mask_0.5.nii.gz,ok,3.0,13,True,0,7645.995567851291,6676.740795929465,127.80000507831573,92.40000367164612,84.00000333786011,0.4242640855706679,0.6000000238418579,0.5918427437196799,outputs/phase_b_mesh_qc/case_outputs/820/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/820/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/820/segmentation_smoothed.stl,True,0.6082495825428584,3.141592653589793,0.5593138467987387,3.14081065340128,-0.0031335521862425513,0.09827728688576695,True
821,outputs/final_test_250_phaseb_traceable_v14/case_outputs/821/seg_mask_0.5.nii.gz,ok,3.0,6,False,6,6026.901906360119,not_watertight,96.60000383853912,126.00000500679016,130.5000051856041,0.4242640855706679,0.6000000238418579,0.5921448994085905,outputs/phase_b_mesh_qc/case_outputs/821/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/821/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/821/segmentation_smoothed.stl,True,0.5871106749646948,3.141592653589793,0.5306935292280142,3.1399186520811933,not_watertight,0.12501966955153423,False
822,outputs/final_test_250_phaseb_traceable_v14/case_outputs/822/seg_mask_0.5.nii.gz,ok,3.0,16,True,0,10616.562639704229,-9678.637153783366,171.9000068306923,132.00000524520874,109.20000433921814,0.4242640855706679,0.6000000238418579,0.5901299486660937,outputs/phase_b_mesh_qc/case_outputs/822/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/822/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/822/segmentation_smoothed.stl,True,0.5832731433819937,3.141592653589793,0.5246914847448682,3.1398239143752,-0.0026616961688136795,0.11531535488404779,True
823,outputs/final_test_250_phaseb_traceable_v14/case_outputs/823/seg_mask_0.5.nii.gz,ok,3.0,9,True,0,7800.303524064484,6601.644786977323,104.40000414848328,95.40000379085541,79.8000031709671,0.4242640855706679,0.6000000238418579,0.590943696527651,outputs/phase_b_mesh_qc/case_outputs/823/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/823/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/823/segmentation_smoothed.stl,True,0.5953645115466667,3.141592653589793,0.538656380321194,3.134242021829489,-0.0028448562408985127,0.07789913266945069,True
824,outputs/final_test_250_phaseb_traceable_v14/case_outputs/824/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,6374.907966586595,5263.76762748995,109.80000436306,92.40000367164612,97.80000388622284,0.4242640855706679,0.6000000238418579,0.5893270399299282,outputs/phase_b_mesh_qc/case_outputs/824/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/824/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/824/segmentation_smoothed.stl,True,0.5740304052531761,3.141592653589793,0.5204184451080739,3.139409687214509,-0.003162486942374363,0.06796311953939686,True
825,outputs/final_test_250_phaseb_traceable_v14/case_outputs/825/seg_mask_0.5.nii.gz,ok,3.0,7,True,0,7108.154694316473,6272.010747681885,106.80000424385071,118.20000469684601,78.60000312328339,0.4242640855706679,0.6000000238418579,0.5912347693218708,outputs/phase_b_mesh_qc/case_outputs/825/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/825/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/825/segmentation_smoothed.stl,True,0.5773443380783684,3.141592653589793,0.519821013613789,3.1405488592344075,-0.002784613326579201,0.09526873708808886,True
826,outputs/final_test_250_phaseb_traceable_v14/case_outputs/826/seg_mask_0.5.nii.gz,ok,3.0,8,True,0,12318.16623685179,10863.721295056394,150.00000596046448,111.00000441074371,83.40000331401825,0.4242640855706679,0.6000000238418579,0.5926605797093389,outputs/phase_b_mesh_qc/case_outputs/826/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/826/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/826/segmentation_smoothed.stl,True,0.5835515223897735,3.141592653589793,0.5308149072936093,3.140586951774176,-0.0028043327904631456,0.11338453420882921,True
827,outputs/final_test_250_phaseb_traceable_v14/case_outputs/827/seg_mask_0.5.nii.gz,ok,3.0,10,True,0,8985.145546319123,7415.784884030378,143.40000569820404,119.40000474452972,105.00000417232513,0.4242640855706679,0.6000000238418579,0.5897959890244172,outputs/phase_b_mesh_qc/case_outputs/827/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/827/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/827/segmentation_smoothed.stl,True,0.5659751034682967,3.141592653589793,0.5053639140622804,3.141592653589793,-0.003283202350141373,0.06856751042797554,True
828,outputs/final_test_250_phaseb_traceable_v14/case_outputs/828/seg_mask_0.5.nii.gz,ok,3.0,11,True,0,10679.112489028568,9480.448130157396,123.60000491142273,102.00000405311584,87.60000348091125,0.4242640855706679,0.6000000238418579,0.5918466199208016,outputs/phase_b_mesh_qc/case_outputs/828/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/828/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/828/segmentation_smoothed.stl,True,0.594562883935132,3.141592653589793,0.5413348189349311,3.141592653589793,-0.0028036455747314512,0.11112106819607492,True
829,outputs/final_test_250_phaseb_traceable_v14/case_outputs/829/seg_mask_0.5.nii.gz,ok,3.0,12,True,0,10332.141241234502,8784.595047205252,153.60000610351562,151.80000603199005,83.40000331401825,0.4242640855706679,0.6000000238418579,0.5903408197853925,outputs/phase_b_mesh_qc/case_outputs/829/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/829/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/829/segmentation_smoothed.stl,True,0.5894278259147702,3.141592653589793,0.5360830724743241,3.140964372661008,-0.0029823926339528394,0.07981934985267836,True
830,outputs/final_test_250_phaseb_traceable_v14/case_outputs/830/seg_mask_0.5.nii.gz,ok,3.0,7,True,0,7399.400800010135,6052.005721455246,111.60000443458557,111.60000443458557,85.80000340938568,0.4242640855706679,0.6000000238418579,0.5895810703206773,outputs/phase_b_mesh_qc/case_outputs/830/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/830/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/830/segmentation_smoothed.stl,True,0.5736302118622528,3.141592653589793,0.5254525077221964,3.141055805877911,-0.003136046997846425,0.056975766914133634,True
831,outputs/final_test_250_phaseb_traceable_v14/case_outputs/831/seg_mask_0.5.nii.gz,ok,3.0,7,True,0,9528.859319974357,9060.625080110593,115.80000460147858,97.80000388622284,103.80000412464142,0.4242640855706679,0.6000000238418579,0.5912278347474285,outputs/phase_b_mesh_qc/case_outputs/831/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/831/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/831/segmentation_smoothed.stl,True,0.5777382605253116,3.141592653589793,0.5203642535557942,3.138159342784641,-0.002204126097305362,0.1350735397772661,True
832,outputs/final_test_250_phaseb_traceable_v14/case_outputs/832/seg_mask_0.5.nii.gz,ok,3.0,3,True,0,9942.523259829379,8880.72405866472,122.40000486373901,93.60000371932983,88.80000352859497,0.4242640855706679,0.6000000238418579,0.5912501790601269,outputs/phase_b_mesh_qc/case_outputs/832/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/832/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/832/segmentation_smoothed.stl,True,0.5883712762088629,3.141592653589793,0.5316048537214307,3.1405554983742894,-0.0022266265782501437,0.09684986595174262,True
833,outputs/final_test_250_phaseb_traceable_v14/case_outputs/833/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,8069.440035263662,7135.776850650819,116.40000462532043,90.00000357627869,82.20000326633453,0.4242640855706679,0.6000000238418579,0.590543403635323,outputs/phase_b_mesh_qc/case_outputs/833/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/833/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/833/segmentation_smoothed.stl,True,0.5863516076754653,3.141592653589793,0.5318597514327889,3.1397537549998344,-0.0023626583307600206,0.09232738857295977,True
834,outputs/final_test_250_phaseb_traceable_v14/case_outputs/834/seg_mask_0.5.nii.gz,ok,3.0,6,True,0,9763.58269643473,8352.32499567465,103.20000410079956,109.20000433921814,93.60000371932983,0.4242640855706679,0.6000000238418579,0.5902290851750778,outputs/phase_b_mesh_qc/case_outputs/834/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/834/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/834/segmentation_smoothed.stl,True,0.5800513360316542,3.141592653589793,0.5259134997885522,3.140435765504565,-0.0029592271632375247,0.09694538252545515,True
835,outputs/final_test_250_phaseb_traceable_v14/case_outputs/835/seg_mask_0.5.nii.gz,ok,3.0,9,True,0,6915.442982717203,6149.358733060628,111.00000441074371,90.60000360012054,84.00000333786011,0.4242640855706679,0.6000000238418579,0.5911938954648387,outputs/phase_b_mesh_qc/case_outputs/835/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/835/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/835/segmentation_smoothed.stl,True,0.5927352059860771,3.141592653589793,0.5285331356928761,3.140704962167576,-0.0028619471507879343,0.10780283928016303,True
836,outputs/final_test_250_phaseb_traceable_v14/case_outputs/836/seg_mask_0.5.nii.gz,ok,3.0,8,True,0,6291.531835540542,5355.513638426926,109.20000433921814,87.0000034570694,99.00000393390656,0.4242640855706679,0.6000000238418579,0.5882072273969026,outputs/phase_b_mesh_qc/case_outputs/836/segmentation_raw.stl,outputs/phase_b_mesh_qc/case_outputs/836/segmentation_repaired.stl,outputs/phase_b_mesh_qc/case_outputs/836/segmentation_smoothed.stl,True,0.5818142419551503,3.141592653589793,0.5192000458313362,3.1391939047306865,-0.0033309319428679977,0.08533301655183337,True
